District,4,5,6,7,Tot,labels
94,0.0,0.0,0.20833333333333334,0.7916666666666666,72,7
95,0.0,0.016129032258064516,0.3064516129032258,0.6774193548387096,124,7
96,0.0,0.023255813953488372,0.26744186046511625,0.7093023255813954,172,7
97,0.0,0.009852216748768473,0.24630541871921183,0.7438423645320197,203,7
98,0.009708737864077669,0.0048543689320388345,0.2524271844660194,0.7330097087378641,206,7
99,0.006741573033707865,0.03146067415730337,0.30658105939004815,0.6552166934189406,3115,7
100,0.00199700449326011,0.03145282076884673,0.2531203195207189,0.7134298552171743,2003,7
101,0.007,0.066,0.485,0.442,1000,6
102,0.003404255319148936,0.06042553191489362,0.4025531914893617,0.5336170212765957,1175,6
103,0.0,0.00975609756097561,0.15528455284552845,0.8349593495934959,1230,7
104,0.001784121320249777,0.04460303300624442,0.3670829616413916,0.5865298840321141,2242,7
105,0.004781829049611476,0.07232516437537358,0.5218170950388523,0.40107591153616257,1673,6
106,0.01327433628318584,0.13606194690265486,0.5641592920353983,0.28650442477876104,904,5
107,0.009473684210526316,0.0968421052631579,0.6378947368421053,0.2557894736842105,950,6
108,0.004750593824228029,0.06413301662707839,0.5296912114014252,0.4014251781472684,842,6
109,0.005977796754910333,0.10333048676345004,0.4363791631084543,0.4543125533731853,1171,6
110,0.0024232633279483036,0.05533117932148627,0.3760096930533118,0.5662358642972536,2476,6
111,0.0,0.018068102849200834,0.24669909659485753,0.7352328005559416,1439,7
112,0.004777070063694267,0.10191082802547771,0.46443736730360935,0.4288747346072187,1884,6
113,0.004008016032064128,0.09519038076152304,0.4819639278557114,0.4188376753507014,1996,6
114,0.011235955056179775,0.052434456928838954,0.5430711610486891,0.39325842696629215,801,6
115,0.0094749309119621,0.0967232530596131,0.5633636004737466,0.3304382155546782,2533,6
116,0.007990867579908675,0.182648401826484,0.5627853881278538,0.2465753424657534,876,5
117,0.02159468438538206,0.11627906976744186,0.44518272425249167,0.4169435215946844,602,5
118,0.00967741935483871,0.07419354838709677,0.5193548387096775,0.3967741935483871,1240,6
119,0.003679175864606328,0.05003679175864607,0.4083885209713024,0.5378955114054452,1359,6
120,0.002352941176470588,0.0203921568627451,0.45019607843137255,0.5270588235294118,1275,6
121,0.00688298918387414,0.04523107177974434,0.4995083579154376,0.44837758112094395,1017,6
122,0.010681586978636826,0.07121057985757884,0.5162767039674466,0.40183112919633773,1966,6
